employee_id,shift_id,is_available
E023,D01_NURSE_NIGHT,1
E024,D01_NURSE_NIGHT,1
E025,D01_NURSE_NIGHT,1
E026,D01_DOCTOR_DAY,0
E027,D01_DOCTOR_DAY,1
E028,D01_DOCTOR_DAY,1
E029,D01_DOCTOR_DAY,1
E030,D01_DOCTOR_DAY,1
E031,D01_DOCTOR_DAY,1
E032,D01_DOCTOR_DAY,1
E033,D01_DOCTOR_DAY,0
E034,D01_DOCTOR_DAY,1
E035,D01_DOCTOR_DAY,1
E007,D01_TRIAGE_PEAK,1
E014,D01_TRIAGE_PEAK,1
E021,D01_TRIAGE_PEAK,1
E036,D01_TRIAGE_PEAK,1
E037,D01_TRIAGE_PEAK,1
E038,D01_TRIAGE_PEAK,1
E039,D01_TRIAGE_PEAK,1
E040,D01_TRIAGE_PEAK,1
E041,D01_TRIAGE_PEAK,1
E042,D01_TRIAGE_PEAK,1
E043,D01_TRIAGE_PEAK,1
E044,D01_THERAPIST_DAY,1
E045,D01_THERAPIST_DAY,1
E046,D01_THERAPIST_DAY,1
E047,D01_THERAPIST_DAY,1
E048,D01_THERAPIST_DAY,1
E049,D01_THERAPIST_DAY,1
E050,D01_THERAPIST_DAY,1
E001,D02_NURSE_MORNING,1
E002,D02_NURSE_MORNING,1
E003,D02_NURSE_MORNING,1
E004,D02_NURSE_MORNING,1
E005,D02_NURSE_MORNING,1
E006,D02_NURSE_MORNING,1
E007,D02_NURSE_MORNING,1
E008,D02_NURSE_MORNING,1
E009,D02_NURSE_MORNING,1
E010,D02_NURSE_MORNING,1
E011,D02_NURSE_MORNING,1
E012,D02_NURSE_MORNING,1
E013,D02_NURSE_MORNING,1
E014,D02_NURSE_MORNING,1
E015,D02_NURSE_MORNING,1
E016,D02_NURSE_MORNING,1
E017,D02_NURSE_MORNING,1
E018,D02_NURSE_MORNING,1
E019,D02_NURSE_MORNING,1
E020,D02_NURSE_MORNING,1
E021,D02_NURSE_MORNING,1
E022,D02_NURSE_MORNING,1
E023,D02_NURSE_MORNING,1
E024,D02_NURSE_MORNING,1
E025,D02_NURSE_MORNING,1
E001,D02_NURSE_EVENING,1
E002,D02_NURSE_EVENING,1
E003,D02_NURSE_EVENING,1
E004,D02_NURSE_EVENING,1
E005,D02_NURSE_EVENING,1
E006,D02_NURSE_EVENING,1
E007,D02_NURSE_EVENING,1
E008,D02_NURSE_EVENING,1
E009,D02_NURSE_EVENING,1
E010,D02_NURSE_EVENING,1
E011,D02_NURSE_EVENING,1
E012,D02_NURSE_EVENING,1
E013,D02_NURSE_EVENING,1
E014,D02_NURSE_EVENING,1
E015,D02_NURSE_EVENING,1
E016,D02_NURSE_EVENING,1
E017,D02_NURSE_EVENING,1
E018,D02_NURSE_EVENING,1
E019,D02_NURSE_EVENING,1
E020,D02_NURSE_EVENING,1
E021,D02_NURSE_EVENING,1
E022,D02_NURSE_EVENING,1
E023,D02_NURSE_EVENING,1
E024,D02_NURSE_EVENING,1
E025,D02_NURSE_EVENING,1
E001,D02_NURSE_NIGHT,0
E002,D02_NURSE_NIGHT,1
E003,D02_NURSE_NIGHT,1
E004,D02_NURSE_NIGHT,1
E005,D02_NURSE_NIGHT,1
E006,D02_NURSE_NIGHT,0
E007,D02_NURSE_NIGHT,1
E008,D02_NURSE_NIGHT,1
E009,D02_NURSE_NIGHT,1
E010,D02_NURSE_NIGHT,1
E011,D02_NURSE_NIGHT,0
E012,D02_NURSE_NIGHT,1
E013,D02_NURSE_NIGHT,1
E014,D02_NURSE_NIGHT,1
E015,D02_NURSE_NIGHT,1
E016,D02_NURSE_NIGHT,0
E017,D02_NURSE_NIGHT,1
E018,D02_NURSE_NIGHT,1
E019,D02_NURSE_NIGHT,1
E020,D02_NURSE_NIGHT,1
E021,D02_NURSE_NIGHT,0
E022,D02_NURSE_NIGHT,1
E023,D02_NURSE_NIGHT,1
E024,D02_NURSE_NIGHT,1
E025,D02_NURSE_NIGHT,1
E026,D02_DOCTOR_DAY,0
E027,D02_DOCTOR_DAY,1
E028,D02_DOCTOR_DAY,1
E029,D02_DOCTOR_DAY,1
E030,D02_DOCTOR_DAY,1
E031,D02_DOCTOR_DAY,1
E032,D02_DOCTOR_DAY,1
E033,D02_DOCTOR_DAY,0
E034,D02_DOCTOR_DAY,1
E035,D02_DOCTOR_DAY,1
E007,D02_TRIAGE_PEAK,1
E014,D02_TRIAGE_PEAK,1
E021,D02_TRIAGE_PEAK,1
E036,D02_TRIAGE_PEAK,1
E037,D02_TRIAGE_PEAK,1
E038,D02_TRIAGE_PEAK,1
E039,D02_TRIAGE_PEAK,1
E040,D02_TRIAGE_PEAK,1
E041,D02_TRIAGE_PEAK,1
E042,D02_TRIAGE_PEAK,1
E043,D02_TRIAGE_PEAK,1
E044,D02_THERAPIST_DAY,1
E045,D02_THERAPIST_DAY,1
E046,D02_THERAPIST_DAY,1
E047,D02_THERAPIST_DAY,1
E048,D02_THERAPIST_DAY,1
E049,D02_THERAPIST_DAY,1
E050,D02_THERAPIST_DAY,1
E001,D03_NURSE_MORNING,1
E002,D03_NURSE_MORNING,1
E003,D03_NURSE_MORNING,1
E004,D03_NURSE_MORNING,1
E005,D03_NURSE_MORNING,1
E006,D03_NURSE_MORNING,1
E007,D03_NURSE_MORNING,1
E008,D03_NURSE_MORNING,1
E009,D03_NURSE_MORNING,1
E010,D03_NURSE_MORNING,1
E011,D03_NURSE_MORNING,1
E012,D03_NURSE_MORNING,1
E013,D03_NURSE_MORNING,1
E014,D03_NURSE_MORNING,1
E015,D03_NURSE_MORNING,1
E016,D03_NURSE_MORNING,1
E017,D03_NURSE_MORNING,1
E018,D03_NURSE_MORNING,1
E019,D03_NURSE_MORNING,1
E020,D03_NURSE_MORNING,1
E021,D03_NURSE_MORNING,1
E022,D03_NURSE_MORNING,1
E023,D03_NURSE_MORNING,1
E024,D03_NURSE_MORNING,1
E025,D03_NURSE_MORNING,1
E001,D03_NURSE_EVENING,1
E002,D03_NURSE_EVENING,1
E003,D03_NURSE_EVENING,1
E004,D03_NURSE_EVENING,1
E005,D03_NURSE_EVENING,1
E006,D03_NURSE_EVENING,1
E007,D03_NURSE_EVENING,1
E008,D03_NURSE_EVENING,1
E009,D03_NURSE_EVENING,1
E010,D03_NURSE_EVENING,1
E011,D03_NURSE_EVENING,1
E012,D03_NURSE_EVENING,1
E013,D03_NURSE_EVENING,1
E014,D03_NURSE_EVENING,1
E015,D03_NURSE_EVENING,1
E016,D03_NURSE_EVENING,1
E017,D03_NURSE_EVENING,1
E018,D03_NURSE_EVENING,1
E019,D03_NURSE_EVENING,1
E020,D03_NURSE_EVENING,1
E021,D03_NURSE_EVENING,1
E022,D03_NURSE_EVENING,1
E023,D03_NURSE_EVENING,1
E024,D03_NURSE_EVENING,1
E025,D03_NURSE_EVENING,1
E001,D03_NURSE_NIGHT,0
E002,D03_NURSE_NIGHT,1
E003,D03_NURSE_NIGHT,1
E004,D03_NURSE_NIGHT,1
E005,D03_NURSE_NIGHT,1
E006,D03_NURSE_NIGHT,0
E007,D03_NURSE_NIGHT,1
E008,D03_NURSE_NIGHT,1
E009,D03_NURSE_NIGHT,1
E010,D03_NURSE_NIGHT,1
E011,D03_NURSE_NIGHT,0
E012,D03_NURSE_NIGHT,1
E013,D03_NURSE_NIGHT,1
E014,D03_NURSE_NIGHT,1
E015,D03_NURSE_NIGHT,1
E016,D03_NURSE_NIGHT,0
E017,D03_NURSE_NIGHT,1
E018,D03_NURSE_NIGHT,1
E019,D03_NURSE_NIGHT,1
E020,D03_NURSE_NIGHT,1
E021,D03_NURSE_NIGHT,0
E022,D03_NURSE_NIGHT,1
E023,D03_NURSE_NIGHT,1
E024,D03_NURSE_NIGHT,1
E025,D03_NURSE_NIGHT,1
E026,D03_DOCTOR_DAY,0
E027,D03_DOCTOR_DAY,1
E028,D03_DOCTOR_DAY,1
E029,D03_DOCTOR_DAY,1
E030,D03_DOCTOR_DAY,1
E031,D03_DOCTOR_DAY,1
E032,D03_DOCTOR_DAY,1
E033,D03_DOCTOR_DAY,0
E034,D03_DOCTOR_DAY,1
E035,D03_DOCTOR_DAY,1
E007,D03_TRIAGE_PEAK,0
E014,D03_TRIAGE_PEAK,1
E021,D03_TRIAGE_PEAK,1
E036,D03_TRIAGE_PEAK,1
E037,D03_TRIAGE_PEAK,0
E038,D03_TRIAGE_PEAK,1
E039,D03_TRIAGE_PEAK,1
E040,D03_TRIAGE_PEAK,1
E041,D03_TRIAGE_PEAK,0
E042,D03_TRIAGE_PEAK,1
E043,D03_TRIAGE_PEAK,1
E044,D03_THERAPIST_DAY,1
E045,D03_THERAPIST_DAY,1
E046,D03_THERAPIST_DAY,1
E047,D03_THERAPIST_DAY,1
E048,D03_THERAPIST_DAY,1
E049,D03_THERAPIST_DAY,1
E050,D03_THERAPIST_DAY,1
E001,D04_NURSE_MORNING,1
E002,D04_NURSE_MORNING,1
E003,D04_NURSE_MORNING,1
E004,D04_NURSE_MORNING,1
E005,D04_NURSE_MORNING,1
E006,D04_NURSE_MORNING,1
E007,D04_NURSE_MORNING,1
E008,D04_NURSE_MORNING,1
E009,D04_NURSE_MORNING,1
E010,D04_NURSE_MORNING,1
E011,D04_NURSE_MORNING,1
E012,D04_NURSE_MORNING,1
E013,D04_NURSE_MORNING,1
E014,D04_NURSE_MORNING,1
E015,D04_NURSE_MORNING,1
E016,D04_NURSE_MORNING,1
E017,D04_NURSE_MORNING,1
E018,D04_NURSE_MORNING,1
E019,D04_NURSE_MORNING,1
E020,D04_NURSE_MORNING,1
E021,D04_NURSE_MORNING,1
E022,D04_NURSE_MORNING,1
E023,D04_NURSE_MORNING,1
E024,D04_NURSE_MORNING,1
E025,D04_NURSE_MORNING,1
E001,D04_NURSE_EVENING,1
E002,D04_NURSE_EVENING,1
E003,D04_NURSE_EVENING,1
E004,D04_NURSE_EVENING,1
E005,D04_NURSE_EVENING,1
E006,D04_NURSE_EVENING,1
E007,D04_NURSE_EVENING,1
E008,D04_NURSE_EVENING,1
E009,D04_NURSE_EVENING,1
E010,D04_NURSE_EVENING,1
E011,D04_NURSE_EVENING,1
E012,D04_NURSE_EVENING,1
E013,D04_NURSE_EVENING,1
E014,D04_NURSE_EVENING,1
E015,D04_NURSE_EVENING,1
E016,D04_NURSE_EVENING,1
E017,D04_NURSE_EVENING,1
E018,D04_NURSE_EVENING,1
E019,D04_NURSE_EVENING,1
E020,D04_NURSE_EVENING,1
E021,D04_NURSE_EVENING,1
E022,D04_NURSE_EVENING,1
E023,D04_NURSE_EVENING,1
E024,D04_NURSE_EVENING,1
E025,D04_NURSE_EVENING,1
E001,D04_NURSE_NIGHT,0
E002,D04_NURSE_NIGHT,1
E003,D04_NURSE_NIGHT,1
E004,D04_NURSE_NIGHT,1
E005,D04_NURSE_NIGHT,1
E006,D04_NURSE_NIGHT,0
E007,D04_NURSE_NIGHT,1
E008,D04_NURSE_NIGHT,1
E009,D04_NURSE_NIGHT,1
E010,D04_NURSE_NIGHT,1
E011,D04_NURSE_NIGHT,0
E012,D04_NURSE_NIGHT,1
E013,D04_NURSE_NIGHT,1
E014,D04_NURSE_NIGHT,1
E015,D04_NURSE_NIGHT,1
E016,D04_NURSE_NIGHT,0
E017,D04_NURSE_NIGHT,1
E018,D04_NURSE_NIGHT,1
E019,D04_NURSE_NIGHT,1
E020,D04_NURSE_NIGHT,1
E021,D04_NURSE_NIGHT,0
E022,D04_NURSE_NIGHT,1
E023,D04_NURSE_NIGHT,1
E024,D04_NURSE_NIGHT,1
E025,D04_NURSE_NIGHT,1
E026,D04_DOCTOR_DAY,0
E027,D04_DOCTOR_DAY,1
E028,D04_DOCTOR_DAY,1
E029,D04_DOCTOR_DAY,1
E030,D04_DOCTOR_DAY,1
E031,D04_DOCTOR_DAY,1
E032,D04_DOCTOR_DAY,1
E033,D04_DOCTOR_DAY,0
E034,D04_DOCTOR_DAY,1
E035,D04_DOCTOR_DAY,1
E007,D04_TRIAGE_PEAK,1
E014,D04_TRIAGE_PEAK,1
E021,D04_TRIAGE_PEAK,1
E036,D04_TRIAGE_PEAK,1
E037,D04_TRIAGE_PEAK,1
E038,D04_TRIAGE_PEAK,1
E039,D04_TRIAGE_PEAK,1
E040,D04_TRIAGE_PEAK,1
E041,D04_TRIAGE_PEAK,1
E042,D04_TRIAGE_PEAK,1
E043,D04_TRIAGE_PEAK,1
E044,D04_THERAPIST_DAY,1
E045,D04_THERAPIST_DAY,1
E046,D04_THERAPIST_DAY,1
E047,D04_THERAPIST_DAY,1
E048,D04_THERAPIST_DAY,1
E049,D04_THERAPIST_DAY,1
E050,D04_THERAPIST_DAY,1
E001,D05_NURSE_MORNING,1
E002,D05_NURSE_MORNING,1
E003,D05_NURSE_MORNING,1
E004,D05_NURSE_MORNING,1
E005,D05_NURSE_MORNING,1
E006,D05_NURSE_MORNING,1
E007,D05_NURSE_MORNING,1
E008,D05_NURSE_MORNING,1
E009,D05_NURSE_MORNING,1
E010,D05_NURSE_MORNING,1
E011,D05_NURSE_MORNING,1
E012,D05_NURSE_MORNING,1
E013,D05_NURSE_MORNING,1
E014,D05_NURSE_MORNING,1
E015,D05_NURSE_MORNING,1
E016,D05_NURSE_MORNING,1
E017,D05_NURSE_MORNING,1
E018,D05_NURSE_MORNING,1
E019,D05_NURSE_MORNING,1
E020,D05_NURSE_MORNING,1
E021,D05_NURSE_MORNING,1
E022,D05_NURSE_MORNING,1
E023,D05_NURSE_MORNING,1
E024,D05_NURSE_MORNING,1
E025,D05_NURSE_MORNING,1
E001,D05_NURSE_EVENING,1
E002,D05_NURSE_EVENING,1
E003,D05_NURSE_EVENING,1
E004,D05_NURSE_EVENING,1
E005,D05_NURSE_EVENING,1
E006,D05_NURSE_EVENING,1
E007,D05_NURSE_EVENING,1
E008,D05_NURSE_EVENING,1
E009,D05_NURSE_EVENING,1
E010,D05_NURSE_EVENING,1
E011,D05_NURSE_EVENING,1
E012,D05_NURSE_EVENING,1
E013,D05_NURSE_EVENING,1
E014,D05_NURSE_EVENING,1
E015,D05_NURSE_EVENING,1
E016,D05_NURSE_EVENING,1
E017,D05_NURSE_EVENING,1
E018,D05_NURSE_EVENING,1
E019,D05_NURSE_EVENING,1
E020,D05_NURSE_EVENING,1
E021,D05_NURSE_EVENING,1
E022,D05_NURSE_EVENING,1
E023,D05_NURSE_EVENING,1
E024,D05_NURSE_EVENING,1
E025,D05_NURSE_EVENING,1
E001,D05_NURSE_NIGHT,0
E002,D05_NURSE_NIGHT,1
E003,D05_NURSE_NIGHT,1
E004,D05_NURSE_NIGHT,1
E005,D05_NURSE_NIGHT,1
E006,D05_NURSE_NIGHT,0
E007,D05_NURSE_NIGHT,1
E008,D05_NURSE_NIGHT,1
E009,D05_NURSE_NIGHT,1
E010,D05_NURSE_NIGHT,1
E011,D05_NURSE_NIGHT,0
E012,D05_NURSE_NIGHT,1
E013,D05_NURSE_NIGHT,1
E014,D05_NURSE_NIGHT,1
E015,D05_NURSE_NIGHT,1
E016,D05_NURSE_NIGHT,0
E017,D05_NURSE_NIGHT,1
E018,D05_NURSE_NIGHT,1
E019,D05_NURSE_NIGHT,1
E020,D05_NURSE_NIGHT,1
E021,D05_NURSE_NIGHT,0
E022,D05_NURSE_NIGHT,1
E023,D05_NURSE_NIGHT,1
E024,D05_NURSE_NIGHT,1
E025,D05_NURSE_NIGHT,1
E026,D05_DOCTOR_DAY,0
E027,D05_DOCTOR_DAY,1
E028,D05_DOCTOR_DAY,1
E029,D05_DOCTOR_DAY,1
E030,D05_DOCTOR_DAY,1
E031,D05_DOCTOR_DAY,1
E032,D05_DOCTOR_DAY,1
E033,D05_DOCTOR_DAY,0
E034,D05_DOCTOR_DAY,1
E035,D05_DOCTOR_DAY,1
E007,D05_TRIAGE_PEAK,1
E014,D05_TRIAGE_PEAK,1
E021,D05_TRIAGE_PEAK,1
E036,D05_TRIAGE_PEAK,1
E037,D05_TRIAGE_PEAK,1
E038,D05_TRIAGE_PEAK,1
E039,D05_TRIAGE_PEAK,1
E040,D05_TRIAGE_PEAK,1
E041,D05_TRIAGE_PEAK,1
E042,D05_TRIAGE_PEAK,1
E043,D05_TRIAGE_PEAK,1
E044,D05_THERAPIST_DAY,1
E045,D05_THERAPIST_DAY,1
E046,D05_THERAPIST_DAY,1
E047,D05_THERAPIST_DAY,1
E048,D05_THERAPIST_DAY,1
E049,D05_THERAPIST_DAY,1
E050,D05_THERAPIST_DAY,1
E001,D06_NURSE_MORNING,1
E002,D06_NURSE_MORNING,1
E003,D06_NURSE_MORNING,1
E004,D06_NURSE_MORNING,1
E005,D06_NURSE_MORNING,1
E006,D06_NURSE_MORNING,1
E007,D06_NURSE_MORNING,1
E008,D06_NURSE_MORNING,1
E009,D06_NURSE_MORNING,1
E010,D06_NURSE_MORNING,1
E011,D06_NURSE_MORNING,1
E012,D06_NURSE_MORNING,1
E013,D06_NURSE_MORNING,1
E014,D06_NURSE_MORNING,1
E015,D06_NURSE_MORNING,1
E016,D06_NURSE_MORNING,1
E017,D06_NURSE_MORNING,1
E018,D06_NURSE_MORNING,1
E019,D06_NURSE_MORNING,1
E020,D06_NURSE_MORNING,1
E021,D06_NURSE_MORNING,1
E022,D06_NURSE_MORNING,1
E023,D06_NURSE_MORNING,1
E024,D06_NURSE_MORNING,1
E025,D06_NURSE_MORNING,1
E001,D06_NURSE_EVENING,1
E002,D06_NURSE_EVENING,1
E003,D06_NURSE_EVENING,1
E004,D06_NURSE_EVENING,1
E005,D06_NURSE_EVENING,1
E006,D06_NURSE_EVENING,1
E007,D06_NURSE_EVENING,1
E008,D06_NURSE_EVENING,1
E009,D06_NURSE_EVENING,1
E010,D06_NURSE_EVENING,1
E011,D06_NURSE_EVENING,1
E012,D06_NURSE_EVENING,1
E013,D06_NURSE_EVENING,1
E014,D06_NURSE_EVENING,1
E015,D06_NURSE_EVENING,1
E016,D06_NURSE_EVENING,1
E017,D06_NURSE_EVENING,1
E018,D06_NURSE_EVENING,1
E019,D06_NURSE_EVENING,1
E020,D06_NURSE_EVENING,1
E021,D06_NURSE_EVENING,1
E022,D06_NURSE_EVENING,1
E023,D06_NURSE_EVENING,1
E024,D06_NURSE_EVENING,1
E025,D06_NURSE_EVENING,1
E001,D06_NURSE_NIGHT,0
E002,D06_NURSE_NIGHT,1
E003,D06_NURSE_NIGHT,1
E004,D06_NURSE_NIGHT,1
E005,D06_NURSE_NIGHT,1
E006,D06_NURSE_NIGHT,0
E007,D06_NURSE_NIGHT,1
E008,D06_NURSE_NIGHT,1
E009,D06_NURSE_NIGHT,1
E010,D06_NURSE_NIGHT,1
E011,D06_NURSE_NIGHT,0
E012,D06_NURSE_NIGHT,1
E013,D06_NURSE_NIGHT,1
E014,D06_NURSE_NIGHT,1
E015,D06_NURSE_NIGHT,1
E016,D06_NURSE_NIGHT,0
E017,D06_NURSE_NIGHT,1
E018,D06_NURSE_NIGHT,1
E019,D06_NURSE_NIGHT,1
E020,D06_NURSE_NIGHT,1
E021,D06_NURSE_NIGHT,0
E022,D06_NURSE_NIGHT,1
E023,D06_NURSE_NIGHT,1
E024,D06_NURSE_NIGHT,1
E025,D06_NURSE_NIGHT,1
E026,D06_DOCTOR_DAY,0
E027,D06_DOCTOR_DAY,1
E028,D06_DOCTOR_DAY,1
E029,D06_DOCTOR_DAY,1
E030,D06_DOCTOR_DAY,1
E031,D06_DOCTOR_DAY,1
E032,D06_DOCTOR_DAY,1
E033,D06_DOCTOR_DAY,0
E034,D06_DOCTOR_DAY,1
E035,D06_DOCTOR_DAY,1
E007,D06_TRIAGE_PEAK,0
E014,D06_TRIAGE_PEAK,1
E021,D06_TRIAGE_PEAK,1
E036,D06_TRIAGE_PEAK,1
E037,D06_TRIAGE_PEAK,0
E038,D06_TRIAGE_PEAK,1
E039,D06_TRIAGE_PEAK,1
E040,D06_TRIAGE_PEAK,1
E041,D06_TRIAGE_PEAK,0
E042,D06_TRIAGE_PEAK,1
E043,D06_TRIAGE_PEAK,1
E044,D06_THERAPIST_DAY,1
E045,D06_THERAPIST_DAY,1
E046,D06_THERAPIST_DAY,1
E047,D06_THERAPIST_DAY,1
E048,D06_THERAPIST_DAY,1
E049,D06_THERAPIST_DAY,1
E050,D06_THERAPIST_DAY,1
E001,D07_NURSE_MORNING,1
E002,D07_NURSE_MORNING,1
E003,D07_NURSE_MORNING,1
E004,D07_NURSE_MORNING,1
E005,D07_NURSE_MORNING,1
E006,D07_NURSE_MORNING,1
E007,D07_NURSE_MORNING,1
E008,D07_NURSE_MORNING,1
E009,D07_NURSE_MORNING,1
E010,D07_NURSE_MORNING,1
E011,D07_NURSE_MORNING,1
E012,D07_NURSE_MORNING,1
E013,D07_NURSE_MORNING,1
E014,D07_NURSE_MORNING,1
E015,D07_NURSE_MORNING,1
E016,D07_NURSE_MORNING,1
E017,D07_NURSE_MORNING,1
E018,D07_NURSE_MORNING,1
E019,D07_NURSE_MORNING,1
E020,D07_NURSE_MORNING,1
E021,D07_NURSE_MORNING,1
E022,D07_NURSE_MORNING,1
E023,D07_NURSE_MORNING,1
E024,D07_NURSE_MORNING,1
E025,D07_NURSE_MORNING,1
E001,D07_NURSE_EVENING,1
E002,D07_NURSE_EVENING,1
E003,D07_NURSE_EVENING,1
E004,D07_NURSE_EVENING,1
E005,D07_NURSE_EVENING,1
E006,D07_NURSE_EVENING,1
E007,D07_NURSE_EVENING,1
E008,D07_NURSE_EVENING,1
E009,D07_NURSE_EVENING,1
E010,D07_NURSE_EVENING,1
E011,D07_NURSE_EVENING,1
E012,D07_NURSE_EVENING,1
E013,D07_NURSE_EVENING,1
E014,D07_NURSE_EVENING,1
E015,D07_NURSE_EVENING,1
E016,D07_NURSE_EVENING,1
E017,D07_NURSE_EVENING,1
E018,D07_NURSE_EVENING,1
E019,D07_NURSE_EVENING,1
E020,D07_NURSE_EVENING,1
E021,D07_NURSE_EVENING,1
E022,D07_NURSE_EVENING,1
E023,D07_NURSE_EVENING,1
E024,D07_NURSE_EVENING,1
E025,D07_NURSE_EVENING,1
E001,D07_NURSE_NIGHT,0
E002,D07_NURSE_NIGHT,1
E003,D07_NURSE_NIGHT,1
E004,D07_NURSE_NIGHT,1
E005,D07_NURSE_NIGHT,1
E006,D07_NURSE_NIGHT,0
E007,D07_NURSE_NIGHT,1
E008,D07_NURSE_NIGHT,1
E009,D07_NURSE_NIGHT,1
E010,D07_NURSE_NIGHT,1
E011,D07_NURSE_NIGHT,0
E012,D07_NURSE_NIGHT,1
E013,D07_NURSE_NIGHT,1
E014,D07_NURSE_NIGHT,1
E015,D07_NURSE_NIGHT,1
E016,D07_NURSE_NIGHT,0
E017,D07_NURSE_NIGHT,1
E018,D07_NURSE_NIGHT,1
E019,D07_NURSE_NIGHT,1
E020,D07_NURSE_NIGHT,1
E021,D07_NURSE_NIGHT,0
E022,D07_NURSE_NIGHT,1
E023,D07_NURSE_NIGHT,1
E024,D07_NURSE_NIGHT,1
E025,D07_NURSE_NIGHT,1
E026,D07_DOCTOR_DAY,0
E027,D07_DOCTOR_DAY,1
E028,D07_DOCTOR_DAY,1
E029,D07_DOCTOR_DAY,1
E030,D07_DOCTOR_DAY,1
E031,D07_DOCTOR_DAY,1
E032,D07_DOCTOR_DAY,1
E033,D07_DOCTOR_DAY,0
E034,D07_DOCTOR_DAY,1
E035,D07_DOCTOR_DAY,1
E007,D07_TRIAGE_PEAK,1
E014,D07_TRIAGE_PEAK,1
E021,D07_TRIAGE_PEAK,1
E036,D07_TRIAGE_PEAK,1
E037,D07_TRIAGE_PEAK,1
E038,D07_TRIAGE_PEAK,1
E039,D07_TRIAGE_PEAK,1
E040,D07_TRIAGE_PEAK,1
E041,D07_TRIAGE_PEAK,1
E042,D07_TRIAGE_PEAK,1
E043,D07_TRIAGE_PEAK,1
E044,D07_THERAPIST_DAY,1
E045,D07_THERAPIST_DAY,1
E046,D07_THERAPIST_DAY,1
E047,D07_THERAPIST_DAY,1
E048,D07_THERAPIST_DAY,1
E049,D07_THERAPIST_DAY,1
E050,D07_THERAPIST_DAY,1
